,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
train13088,0,0,0,1,0,2,0,1,0,0,1,2,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
train13089,0,0,0,9,0,3,7,8,0,9,6,7,0,11,0,0,0,0,1,0,0,7,0,0,0,0,0,0,19,0,0,0,0,8,0,0,0,16,0,0,2,0,0,1,0,0,2,8,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train13090,0,0,0,0,0,0,17,12,0,0,3,4,0,31,0,1,0,0,6,0,0,37,0,0,0,0,0,0,14,0,0,0,0,22,0,0,0,35,6,0,3,0,0,0,0,0,7,1,0,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0
train13091,0,0,0,0,0,5,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0
train13092,0,0,0,4,0,0,0,5,0,5,1,4,6,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train13093,0,0,0,0,0,0,25,1,0,0,28,1,0,21,0,1,0,0,1,0,0,33,0,0,0,0,0,10,40,0,0,0,0,50,0,0,0,1,7,0,8,0,0,0,0,0,1,0,0,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,2,0
train13094,3,0,0,5,0,20,0,0,2,6,0,6,0,0,0,0,0,0,20,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,20,0,0,0,0,0,0,0,15,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train13095,1,1,5,4,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train13096,0,0,0,1,0,3,0,0,0,1,8,1,0,0,0,0,0,0,10,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,12,1,0,1,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
train13097,0,0,0,1,0,1,0,0,0,1,0,1,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,20,0,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train13098,0,0,0,0,0,8,100,0,0,0,24,2,0,16,0,0,0,0,10,0,0,58,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,15,14,0,0,2,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
train13099,0,0,0,1,0,0,0,0,0,0,4,6,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,2,2,0,0,10,0,0,0,4,0,0,0,0,0,0,0,0,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train13100,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
train13101,0,0,0,0,0,0,0,7,0,4,14,6,0,3,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,14,0,0,3,0,0,0,0,0,19,14,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train13102,0,0,0,0,0,1,0,5,0,0,4,1,5,7,0,0,2,1,1,0,0,6,3,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train13103,0,0,0,0,0,6,0,0,0,2,0,4,2,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train13104,0,0,0,0,0,0,18,21,0,0,26,0,0,7,0,0,0,14,9,0,0,73,0,0,0,1,0,24,13,0,0,0,0,17,0,0,0,4,1,0,1,12,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
train13105,0,0,0,5,0,5,83,8,0,5,3,9,3,10,0,0,16,3,14,0,0,6,0,2,1,0,0,0,0,0,0,0,0,15,0,1,0,18,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
train13106,0,0,2,2,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
train13107,0,0,1,1,0,0,0,1,0,0,2,3,0,2,0,0,0,0,25,0,0,0,0,10,0,0,0,0,0,8,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0
train13108,9,0,0,0,0,12,0,0,0,2,0,0,2,0,0,0,0,0,4,0,0,0,0,16,2,0,0,0,0,4,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train13109,0,0,0,1,0,0,20,50,0,0,10,2,0,5,0,0,0,10,40,0,0,20,0,0,0,2,0,5,5,0,0,0,0,10,0,0,0,1,0,0,0,20,0,0,0,0,0,0,30,0,4,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0
train13110,2,0,0,0,0,2,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train13111,0,0,0,0,0,1,21,5,0,3,6,2,5,10,0,0,0,54,2,0,0,23,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train13112,0,0,0,0,0,10,0,0,0,10,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,2,0,29,0,0,0,0,0,10,0,0,7,0,0,30,0,0,0,0,0,0,0,5,0,0,2,0,10,0,0,0,0,0,0,7,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0
train13113,0,0,0,4,0,2,22,5,0,2,2,3,1,4,0,0,6,3,6,0,0,2,0,7,0,1,0,0,0,0,0,0,0,2,1,0,0,4,3,0,1,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train13114,0,0,0,3,0,9,0,7,0,6,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,6,0,0,1,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
train13115,0,0,0,2,0,4,0,0,0,4,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train13116,0,0,0,2,0,13,2,27,0,0,0,4,0,1,0,0,0,0,46,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train13117,0,0,0,0,0,0,40,1,0,40,50,1,0,25,0,1,0,0,80,0,0,30,0,0,0,0,0,0,0,0,0,0,1,50,0,0,0,1,0,0,15,0,0,0,0,0,5,20,0,0,0,0,2,0,8,0,0,4,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train13118,0,0,0,1,0,8,0,0,0,2,1,3,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,12,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train13119,90,7,2,14,2,30,0,0,30,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train13120,0,0,0,3,0,24,0,0,0,8,0,8,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
train13121,0,0,0,0,0,10,5,8,0,7,1,5,5,0,0,0,0,1,12,0,0,5,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,14,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
train13122,0,0,0,0,0,22,0,0,0,15,0,4,3,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,12,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
train13123,0,0,0,0,0,4,0,0,0,0,4,2,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train13124,0,0,0,1,0,3,0,0,0,6,1,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train13125,0,0,0,1,0,0,0,0,0,0,9,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,8,4,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train13126,0,5,0,0,0,2,0,0,35,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
train13127,0,0,0,1,0,3,0,100,0,13,5,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train13128,0,0,0,0,0,2,0,22,0,2,6,2,3,0,0,0,5,0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,7,5,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
train13129,0,0,0,0,0,4,0,8,0,0,3,2,40,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,6,0,0,5,0,0,1,0,0,0,0,0,0,0,15,0,0,0,0,2,50,5,0,0,0,0,20,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
train13130,0,0,0,3,0,8,0,0,0,5,2,6,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,9,23,0,8,0,0,2,0,0,0,0,8,0,0,10,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
train13131,0,0,0,1,0,3,0,5,0,0,4,3,0,2,0,0,0,0,4,0,0,10,0,0,0,0,0,2,0,0,0,0,0,22,0,0,0,6,1,0,3,0,0,0,0,0,6,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train13132,0,0,0,0,0,3,0,8,0,0,5,0,4,0,12,0,0,5,14,0,0,0,0,0,0,2,0,0,0,12,16,0,0,0,0,2,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train13133,0,0,0,0,0,1,0,1,0,1,8,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,1,0,0,0,0,0,0,10,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train13134,6,0,0,1,0,6,0,0,0,1,0,0,4,0,0,0,0,0,2,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train13135,0,0,0,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,4,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train13136,0,0,0,4,0,0,14,6,0,0,22,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,2,24,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train13137,0,0,0,0,0,0,0,0,0,0,5,3,0,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,20,0,0,5,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train13138,0,0,0,0,0,0,100,1,0,0,19,1,0,12,0,0,0,2,1,0,0,9,0,0,0,0,0,0,5,1,0,0,0,31,0,0,0,1,18,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
train13139,0,0,0,0,0,0,0,15,0,3,6,6,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,9,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
train13140,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
train13141,0,0,0,3,0,0,0,1,0,0,2,2,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0,0,0,0,2,0,0,0,0,0,0,0,0,4,42,0,18,0,0,0,0,0,0,0
train13142,0,0,0,0,0,0,50,7,0,0,17,4,0,10,0,0,0,0,19,0,0,42,0,0,0,0,0,2,20,0,0,0,0,57,0,0,0,12,8,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0
train13143,0,0,0,6,0,27,0,2,0,8,0,6,9,0,0,0,1,2,34,0,0,0,0,0,0,0,2,0,0,6,0,0,0,6,0,3,0,15,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train13144,0,0,0,0,0,0,0,3,0,10,4,4,6,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,45,0,0,1,3,0,0,0,0,4,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,2,20,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train13145,0,0,0,0,0,0,0,7,0,0,1,3,1,2,0,0,18,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,2,6,0,12,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,12,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train13146,0,0,0,3,0,19,0,0,0,7,0,10,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
train13147,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train13148,0,0,0,0,0,8,0,10,0,1,4,2,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,20,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
train13149,0,0,0,0,0,1,6,1,0,0,0,1,0,1,0,0,0,1,3,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train13150,0,0,0,1,0,9,0,0,1,2,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
train13151,0,0,0,2,0,0,14,3,0,0,2,11,0,3,0,0,0,3,2,0,0,35,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
train13152,0,0,0,2,0,2,0,6,0,4,18,8,12,0,0,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,4,0,0,6,0,14,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train13153,0,0,0,1,0,4,11,0,0,0,100,3,2,0,0,0,0,0,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,71,1,1,0,12,0,0,1,0,0,6,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train13154,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12,0,6,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train13155,0,0,0,0,0,1,0,0,0,2,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
train13156,0,0,0,4,0,16,6,100,0,4,5,18,0,12,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,13,0,0,0,10,0,0,0,38,0,0,5,0,0,5,0,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train13157,0,0,0,1,0,2,0,18,0,18,15,4,3,0,0,0,0,0,14,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,26,0,0,0,0,0,6,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train13158,0,0,0,8,0,10,4,20,0,5,0,7,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,30,0,0,0,2,0,0,0,50,0,0,1,0,0,0,0,2,1,8,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train13159,0,0,0,3,0,2,0,0,0,0,6,6,4,0,0,0,0,0,14,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train13160,11,4,1,2,4,4,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train13161,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,15,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,8,10,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train13162,0,0,0,2,0,1,0,2,0,0,0,2,3,0,0,0,0,0,5,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train13163,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,50,0,0,0,0,0,100,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
train13164,0,0,0,1,0,2,0,2,0,5,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train13165,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,1,0,0,100,0,0,3,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,20,5,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train13166,0,0,0,2,0,0,2,6,0,1,16,12,0,2,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,1,0,0,0,0,0,5,0,0,0,0,0,2,1,5,0,0,3,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
